country,indicator,Weeks,value,CWRT,source,month,year
Greece,Weekly new ICU admissions per 100k,26,0.0279888212647869,0.0,"TESSy COVID-19, national weekly data",June,2020
Greece,Weekly new ICU admissions per 100k,27,0.0279888212647869,0.0,"TESSy COVID-19, national weekly data",July,2020
Greece,Weekly new ICU admissions per 100k,28,0.0373184283530491,0.0,"TESSy COVID-19, national weekly data",July,2020
Greece,Weekly new ICU admissions per 100k,29,0.0186592141765246,0.0,"TESSy COVID-19, national weekly data",July,2020
Greece,Weekly new ICU admissions per 100k,30,0.065307249617836,0.0,"TESSy COVID-19, national weekly data",July,2020
Greece,Weekly new ICU admissions per 100k,31,0.102625677970885,0.0,"TESSy COVID-19, national weekly data",August,2020
Greece,Weekly new ICU admissions per 100k,32,0.149273713412197,0.0,"TESSy COVID-19, national weekly data",August,2020
Greece,Weekly new ICU admissions per 100k,33,0.111955285059147,0.0,"TESSy COVID-19, national weekly data",August,2020
Greece,Weekly new ICU admissions per 100k,34,0.177262534676983,0.0,"TESSy COVID-19, national weekly data",August,2020
Greece,Weekly new ICU admissions per 100k,35,0.167932927588721,0.0,"TESSy COVID-19, national weekly data",August,2020
Greece,Weekly new ICU admissions per 100k,36,0.20525135594177,0.0,"TESSy COVID-19, national weekly data",September,2020
Greece,Weekly new ICU admissions per 100k,37,0.335865855177442,0.0,"TESSy COVID-19, national weekly data",September,2020
Greece,Weekly new ICU admissions per 100k,38,0.419832318971803,0.0,"TESSy COVID-19, national weekly data",September,2020
Greece,Weekly new ICU admissions per 100k,39,0.270558605559606,0.0,"TESSy COVID-19, national weekly data",September,2020
Greece,Weekly new ICU admissions per 100k,40,0.44782114023659,0.0,"TESSy COVID-19, national weekly data",October,2020
Greece,Weekly new ICU admissions per 100k,41,0.373184283530491,0.0,"TESSy COVID-19, national weekly data",October,2020
Greece,Weekly new ICU admissions per 100k,42,0.317206641000918,0.0,"TESSy COVID-19, national weekly data",October,2020
Greece,Weekly new ICU admissions per 100k,43,0.53178760403095,0.0,"TESSy COVID-19, national weekly data",October,2020
Greece,Weekly new ICU admissions per 100k,44,0.923631101737966,0.0,"TESSy COVID-19, national weekly data",November,2020
Greece,Weekly new ICU admissions per 100k,45,1.46474831285718,0.0,"TESSy COVID-19, national weekly data",November,2020
Greece,Weekly new ICU admissions per 100k,46,2.68692684141954,0.0,"TESSy COVID-19, national weekly data",November,2020
Greece,Weekly new ICU admissions per 100k,47,3.33066973050963,0.0,"TESSy COVID-19, national weekly data",November,2020
Greece,Weekly new ICU admissions per 100k,48,2.92016701862609,0.0,"TESSy COVID-19, national weekly data",November,2020
Greece,Weekly new ICU admissions per 100k,49,2.61228998471344,0.0,"TESSy COVID-19, national weekly data",December,2020
Greece,Weekly new ICU admissions per 100k,50,2.276424129536,0.0,"TESSy COVID-19, national weekly data",December,2020
Greece,Weekly new ICU admissions per 100k,51,1.83793259638767,0.0,"TESSy COVID-19, national weekly data",December,2020
Greece,Weekly new ICU admissions per 100k,52,1.60469241918111,0.0,"TESSy COVID-19, national weekly data",December,2020
Greece,Weekly new ICU admissions per 100k,00,1.17553049312105,0.0,"TESSy COVID-19, national weekly data",January,2021
Greece,Weekly new ICU admissions per 100k,01,0.998267958444064,0.0,"TESSy COVID-19, national weekly data",January,2021
Greece,Weekly new ICU admissions per 100k,02,0.97960874426754,0.0,"TESSy COVID-19, national weekly data",January,2021
Greece,Weekly new ICU admissions per 100k,03,0.830335030855343,0.0,"TESSy COVID-19, national weekly data",January,2021
Greece,Weekly new ICU admissions per 100k,04,0.625083674913573,0.0,"TESSy COVID-19, national weekly data",January,2021
Greece,Weekly new ICU admissions per 100k,05,1.03558638679711,0.0,"TESSy COVID-19, national weekly data",February,2021
Greece,Weekly new ICU admissions per 100k,06,1.45541870576892,0.0,"TESSy COVID-19, national weekly data",February,2021
Greece,Weekly new ICU admissions per 100k,07,1.33413381362151,0.0,"TESSy COVID-19, national weekly data",February,2021
Greece,Weekly new ICU admissions per 100k,08,1.86592141765246,0.0,"TESSy COVID-19, national weekly data",February,2021
Greece,Weekly new ICU admissions per 100k,09,2.0525135594177,0.0,"TESSy COVID-19, national weekly data",March,2021
Greece,Weekly new ICU admissions per 100k,10,2.87351898318478,0.0,"TESSy COVID-19, national weekly data",March,2021
Greece,Weekly new ICU admissions per 100k,11,3.1907256241857,0.0,"TESSy COVID-19, national weekly data",March,2021
Greece,Weekly new ICU admissions per 100k,12,3.15340719583265,0.0,"TESSy COVID-19, national weekly data",March,2021
Greece,Weekly new ICU admissions per 100k,13,3.1907256241857,0.0,"TESSy COVID-19, national weekly data",April,2021
Greece,Weekly new ICU admissions per 100k,14,3.2653624808918,0.0,"TESSy COVID-19, national weekly data",April,2021
Greece,Weekly new ICU admissions per 100k,15,3.65720597859881,0.0,"TESSy COVID-19, national weekly data",April,2021
Greece,Weekly new ICU admissions per 100k,16,3.09742955330308,0.0,"TESSy COVID-19, national weekly data",April,2021
Greece,Weekly new ICU admissions per 100k,17,3.09742955330308,0.0,"TESSy COVID-19, national weekly data",May,2021
Greece,Weekly new ICU admissions per 100k,18,2.16446884447685,0.0,"TESSy COVID-19, national weekly data",May,2021
Greece,Weekly new ICU admissions per 100k,19,1.99653591688813,0.0,"TESSy COVID-19, national weekly data",May,2021
Greece,Weekly new ICU admissions per 100k,20,1.4834075270337,0.0,"TESSy COVID-19, national weekly data",May,2021
Greece,Weekly new ICU admissions per 100k,21,1.29681538526846,0.0,"TESSy COVID-19, national weekly data",May,2021
Greece,Weekly new ICU admissions per 100k,22,0.970279137179277,0.0,"TESSy COVID-19, national weekly data",June,2021
Greece,Weekly new ICU admissions per 100k,23,0.606424460737048,0.0,"TESSy COVID-19, national weekly data",June,2021
Greece,Weekly new ICU admissions per 100k,24,0.503798782766163,0.0,"TESSy COVID-19, national weekly data",June,2021
Greece,Weekly new ICU admissions per 100k,25,0.307877033912655,0.0,"TESSy COVID-19, national weekly data",June,2021
Greece,Weekly new ICU admissions per 100k,26,0.167932927588721,0.0,"TESSy COVID-19, national weekly data",July,2021
Greece,Weekly new ICU admissions per 100k,27,0.12128489214741,0.0,"TESSy COVID-19, national weekly data",July,2021
Greece,Weekly new ICU admissions per 100k,28,0.270558605559606,0.0,"TESSy COVID-19, national weekly data",July,2021
Greece,Weekly new ICU admissions per 100k,29,0.513128389854425,0.0,"TESSy COVID-19, national weekly data",July,2021
Greece,Weekly new ICU admissions per 100k,30,0.904971887561441,0.0,"TESSy COVID-19, national weekly data",August,2021
Greece,Weekly new ICU admissions per 100k,31,0.904971887561441,0.0,"TESSy COVID-19, national weekly data",August,2021
Greece,Weekly new ICU admissions per 100k,32,1.10089363641495,0.0,"TESSy COVID-19, national weekly data",August,2021
Greece,Weekly new ICU admissions per 100k,33,1.51139634829849,0.0,"TESSy COVID-19, national weekly data",August,2021
Greece,Weekly new ICU admissions per 100k,34,1.36212263488629,0.0,"TESSy COVID-19, national weekly data",August,2021
Greece,Weekly new ICU admissions per 100k,35,1.66999966879895,0.0,"TESSy COVID-19, national weekly data",September,2021
Greece,Weekly new ICU admissions per 100k,36,1.25949695691541,0.0,"TESSy COVID-19, national weekly data",September,2021
Greece,Weekly new ICU admissions per 100k,37,1.19418970729757,0.0,"TESSy COVID-19, national weekly data",September,2021
Greece,Weekly new ICU admissions per 100k,38,1.18486010020931,0.0,"TESSy COVID-19, national weekly data",September,2021
Greece,Weekly new ICU admissions per 100k,39,1.23150813565062,0.0,"TESSy COVID-19, national weekly data",October,2021
Hungary,Sum week hospital occupancy,10,22.0,0.28473515712343933,Other_Website,March,2020
Hungary,Sum week hospital occupancy,11,128.0,0.19324964011957801,Other_Website,March,2020
Hungary,Sum week hospital occupancy,12,487.0,0.17751918531471245,Other_Website,March,2020
Hungary,Sum week hospital occupancy,13,1635.0,0.14030406582649957,Other_Website,March,2020
Hungary,Sum week hospital occupancy,14,3599.0,0.0685347796946092,Other_Website,March,2020
Hungary,Sum week hospital occupancy,15,6203.0,0.09328710686913277,Other_Website,April,2020
Hungary,Sum week hospital occupancy,16,6939.0,-0.06220228862161892,Other_Website,April,2020
Hungary,Sum week hospital occupancy,17,6031.0,0.019281462174739028,Other_Website,April,2020
Hungary,Sum week hospital occupancy,18,6884.0,0.010986129600890182,Other_Website,April,2020
Hungary,Sum week hospital occupancy,19,6517.0,-0.03299991505111577,Other_Website,May,2020
Hungary,Sum week hospital occupancy,20,4620.0,-0.046096981151753535,Other_Website,May,2020
Hungary,Sum week hospital occupancy,21,3004.0,-0.040940270349524854,Other_Website,May,2020
Hungary,Sum week hospital occupancy,22,2487.0,-0.006606633501316961,Other_Website,May,2020
Hungary,Sum week hospital occupancy,23,2834.0,-0.010974882022325771,Other_Website,June,2020
Hungary,Sum week hospital occupancy,24,2263.0,-0.04693051142205951,Other_Website,June,2020
Hungary,Sum week hospital occupancy,25,1502.0,-0.05505707791906056,Other_Website,June,2020
Hungary,Sum week hospital occupancy,26,1257.0,-0.009588205883367062,Other_Website,June,2020
Hungary,Sum week hospital occupancy,27,1099.0,-0.023433238153793168,Other_Website,June,2020
Hungary,Sum week hospital occupancy,28,939.0,-0.016685378962577158,Other_Website,July,2020
Hungary,Sum week hospital occupancy,29,740.0,-0.060582621136473724,Other_Website,July,2020
Hungary,Sum week hospital occupancy,30,520.0,-0.026045397892082156,Other_Website,July,2020
Hungary,Sum week hospital occupancy,31,516.0,0.0,Other_Website,July,2020
Hungary,Sum week hospital occupancy,32,509.0,-0.0019417768866102358,Other_Website,August,2020
Hungary,Sum week hospital occupancy,33,442.0,0.002325631648919524,Other_Website,August,2020
Hungary,Sum week hospital occupancy,34,413.0,-0.007060235905034684,Other_Website,August,2020
Hungary,Sum week hospital occupancy,35,507.0,0.062181278644375615,Other_Website,August,2020
Hungary,Sum week hospital occupancy,36,797.0,0.07169343731265121,Other_Website,August,2020
Hungary,Sum week hospital occupancy,37,1621.0,0.09333478559765473,Other_Website,September,2020
Hungary,Sum week hospital occupancy,38,2409.0,0.050060228679637664,Other_Website,September,2020
Hungary,Sum week hospital occupancy,39,3890.0,0.04259542306900199,Other_Website,September,2020
Hungary,Sum week hospital occupancy,40,5107.0,-0.0016573623310370822,Other_Website,September,2020
Hungary,Sum week hospital occupancy,41,6155.0,0.09841299362391043,Other_Website,October,2020
Hungary,Sum week hospital occupancy,42,11077.0,0.027281925685631814,Other_Website,October,2020
Hungary,Sum week hospital occupancy,43,14914.0,0.03723851807965595,Other_Website,October,2020
Hungary,Sum week hospital occupancy,44,23862.0,0.07097618934520855,Other_Website,October,2020
Hungary,Sum week hospital occupancy,45,36142.0,0.0397577528665376,Other_Website,November,2020
Hungary,Sum week hospital occupancy,46,45724.0,0.021060239655075197,Other_Website,November,2020
Hungary,Sum week hospital occupancy,47,51892.0,0.0008271321219663896,Other_Website,November,2020
Hungary,Sum week hospital occupancy,48,53031.0,0.002451877793504531,Other_Website,November,2020
Hungary,Sum week hospital occupancy,49,54259.0,-0.00046242386453809736,Other_Website,November,2020
Hungary,Sum week hospital occupancy,50,55085.0,-0.005232345540115535,Other_Website,December,2020
Hungary,Sum week hospital occupancy,51,52325.0,-0.01247543230014403,Other_Website,December,2020
Hungary,Sum week hospital occupancy,52,45411.0,-0.022037003581131476,Other_Website,December,2020
Hungary,Sum week hospital occupancy,53,41366.0,-0.01533635382474019,Other_Website,December,2020
Hungary,Sum week hospital occupancy,01,37863.0,-0.018292058318543858,Other_Website,January,2021
Hungary,Sum week hospital occupancy,02,32982.0,-0.02166590234581922,Other_Website,January,2021
Hungary,Sum week hospital occupancy,03,28763.0,-0.022405554470766198,Other_Website,January,2021
Hungary,Sum week hospital occupancy,04,25900.0,-0.009717664265881054,Other_Website,January,2021
Hungary,Sum week hospital occupancy,05,25573.0,-0.0040847912691244215,Other_Website,February,2021
Hungary,Sum week hospital occupancy,06,26409.0,0.0014541124693427943,Other_Website,February,2021
Hungary,Sum week hospital occupancy,07,28301.0,0.012405302526490303,Other_Website,February,2021
Hungary,Sum week hospital occupancy,08,34051.0,0.028959993274994877,Other_Website,February,2021
Hungary,Sum week hospital occupancy,09,46226.0,0.03943892478812017,Other_Website,March,2021
Hungary,Sum week hospital occupancy,10,59250.0,0.014497845046431035,Other_Website,March,2021
Hungary,Sum week hospital occupancy,11,71313.0,0.019579682946930133,Other_Website,March,2021
Hungary,Sum week hospital occupancy,12,82121.0,0.006571008865666972,Other_Website,March,2021
Hungary,Sum week hospital occupancy,13,83953.0,-0.008586540317934266,Other_Website,March,2021
Hungary,Sum week hospital occupancy,14,80446.0,-0.01682226870041703,Other_Website,April,2021
Hungary,Sum week hospital occupancy,15,68621.0,-0.0337599088784748,Other_Website,April,2021
Hungary,Sum week hospital occupancy,16,53054.0,-0.04462406954847786,Other_Website,April,2021
Hungary,Sum week hospital occupancy,17,40423.0,-0.03472221305624257,Other_Website,April,2021
Hungary,Sum week hospital occupancy,18,28930.0,-0.05197882223350336,Other_Website,May,2021
Hungary,Sum week hospital occupancy,19,19757.0,-0.05544352611250036,Other_Website,May,2021
Hungary,Sum week hospital occupancy,20,12744.0,-0.06616178901406178,Other_Website,May,2021
Hungary,Sum week hospital occupancy,21,8534.0,-0.053688455202150265,Other_Website,May,2021
Hungary,Sum week hospital occupancy,22,5430.0,-0.06738171446591823,Other_Website,May,2021
Hungary,Sum week hospital occupancy,23,3546.0,-0.042492450841408624,Other_Website,June,2021
Hungary,Sum week hospital occupancy,24,2333.0,-0.04740069909677924,Other_Website,June,2021
Hungary,Sum week hospital occupancy,25,1558.0,-0.057261502918740215,Other_Website,June,2021
Hungary,Sum week hospital occupancy,26,843.0,-0.06510913201635082,Other_Website,June,2021
Hungary,Sum week hospital occupancy,27,583.0,0.008491402214752641,Other_Website,July,2021
Hungary,Sum week hospital occupancy,28,584.0,0.023688775995367006,Other_Website,July,2021
Hungary,Sum week hospital occupancy,29,492.0,-0.017844681121742312,Other_Website,July,2021
Hungary,Sum week hospital occupancy,30,511.0,0.05117733340193653,Other_Website,July,2021
Hungary,Sum week hospital occupancy,31,542.0,0.0,Other_Website,August,2021
Hungary,Sum week hospital occupancy,32,570.0,0.014584255154559633,Other_Website,August,2021
Hungary,Sum week hospital occupancy,33,556.0,-0.026924500498356596,Other_Website,August,2021
Hungary,Sum week hospital occupancy,34,585.0,0.01674723233466202,Other_Website,August,2021
Hungary,Sum week hospital occupancy,35,934.0,0.06168165519785562,Other_Website,August,2021
Hungary,Sum week hospital occupancy,36,1487.0,0.018129433896006963,Other_Website,September,2021
Hungary,Sum week hospital occupancy,37,2275.0,0.04125272906913091,Other_Website,September,2021
Hungary,Sum week hospital occupancy,38,2912.0,0.020499815549259726,Other_Website,September,2021
Hungary,Sum week hospital occupancy,39,3658.0,0.015680336518551607,Other_Website,September,2021
Iceland,Sum week hospital occupancy,09,3.0,0.0,Country_Website,February,2020
Iceland,Sum week hospital occupancy,10,4.0,0.0,Country_Website,March,2020
Iceland,Sum week hospital occupancy,11,12.0,0.20093695517600274,Country_Website,March,2020
Iceland,Sum week hospital occupancy,12,56.0,0.1833853660846727,Country_Website,March,2020
Iceland,Sum week hospital occupancy,13,144.0,0.12689267909659185,Country_Website,March,2020
Iceland,Sum week hospital occupancy,14,278.0,-0.003906488911657124,Country_Website,March,2020
Iceland,Sum week hospital occupancy,15,277.0,0.007354526138638073,Country_Website,April,2020
Iceland,Sum week hospital occupancy,16,211.0,-0.03639423735125391,Country_Website,April,2020
Iceland,Sum week hospital occupancy,17,110.0,-0.06621628868424712,Country_Website,April,2020
Iceland,Sum week hospital occupancy,18,46.0,-0.09427633573609329,Country_Website,April,2020
Iceland,Sum week hospital occupancy,19,17.0,-0.056277942564502026,Country_Website,May,2020
Iceland,Sum week hospital occupancy,20,4.0,-0.2062994740159002,Country_Website,May,2020
Iceland,Sum week hospital occupancy,21,0.0,0.0,Country_Website,May,2020
Iceland,Sum week hospital occupancy,22,0.0,0.0,Country_Website,May,2020
Iceland,Sum week hospital occupancy,23,0.0,0.0,Country_Website,June,2020
Iceland,Sum week hospital occupancy,24,0.0,0.0,Country_Website,June,2020
Iceland,Sum week hospital occupancy,25,17.0,0.0,Surveillance,June,2020
Iceland,Sum week hospital occupancy,26,0.0,0.0,Surveillance,June,2020
Iceland,Sum week hospital occupancy,27,0.0,0.0,Surveillance,June,2020
Iceland,Sum week hospital occupancy,28,0.0,0.0,Surveillance,July,2020
Iceland,Sum week hospital occupancy,29,0.0,0.0,Surveillance,July,2020
Iceland,Sum week hospital occupancy,30,0.0,0.0,Surveillance,July,2020
Iceland,Sum week hospital occupancy,32,23.0,0.18920711500272103,Surveillance,August,2020
Iceland,Sum week hospital occupancy,33,6.0,-0.12944943670387588,Country_Website,August,2020
Iceland,Sum week hospital occupancy,34,7.0,0.0,Country_Website,August,2020
Iceland,Sum week hospital occupancy,35,2.0,0.0,Country_Website,August,2020
Iceland,Sum week hospital occupancy,36,0.0,0.0,Country_Website,August,2020
Iceland,Sum week hospital occupancy,37,5.0,0.0,Country_Website,September,2020
Iceland,Sum week hospital occupancy,38,10.0,0.12246204830937302,Country_Website,September,2020
Iceland,Sum week hospital occupancy,39,17.0,0.10408951367381225,Country_Website,September,2020
Iceland,Sum week hospital occupancy,40,21.0,0.5811388300841898,Country_Website,September,2020
Iceland,Sum week hospital occupancy,41,33.0,0.09544511501033215,Country_Website,October,2020
Iceland,Sum week hospital occupancy,42,155.0,0.01982445132775279,Country_Website,October,2020
Iceland,Sum week hospital occupancy,43,159.0,0.1334159244127786,Country_Website,October,2020
Iceland,Sum week hospital occupancy,44,323.0,0.04419329594385624,Country_Website,October,2020
Iceland,Sum week hospital occupancy,45,527.0,0.001919414054570856,Country_Website,November,2020
Iceland,Sum week hospital occupancy,46,445.0,-0.024126725394528536,Country_Website,November,2020
Iceland,Sum week hospital occupancy,47,164.0,-0.03013899970482148,Country_Website,November,2020
Iceland,Sum week hospital occupancy,48,300.0,-0.006780912151699292,Country_Website,November,2020
Iceland,Sum week hospital occupancy,49,193.0,-0.010206218313011495,Country_Website,November,2020
Iceland,Sum week hospital occupancy,50,197.0,0.0,Country_Website,December,2020
Iceland,Sum week hospital occupancy,51,229.0,-0.018289498207289978,Country_Website,December,2020
Iceland,Sum week hospital occupancy,52,77.0,-0.037071607222910585,Country_Website,December,2020
Iceland,Sum week hospital occupancy,53,46.0,0.0,Country_Website,December,2020
Iceland,Sum week hospital occupancy,01,80.0,0.0,Country_Website,January,2021
Iceland,Sum week hospital occupancy,02,76.0,0.0,Country_Website,January,2021
Iceland,Sum week hospital occupancy,03,55.0,-0.05273176281409042,Country_Website,January,2021
Iceland,Sum week hospital occupancy,04,32.0,0.0,Country_Website,January,2021
Iceland,Sum week hospital occupancy,05,13.0,0.0,Country_Website,February,2021
Iceland,Sum week hospital occupancy,06,32.0,-0.14941925943401968,Country_Website,February,2021
Iceland,Sum week hospital occupancy,07,31.0,-0.032831789866165306,Country_Website,February,2021
Iceland,Sum week hospital occupancy,09,14.0,0.0,Country_Website,March,2021
Iceland,Sum week hospital occupancy,10,8.0,-0.44967879185089554,Country_Website,March,2021
Iceland,Sum week hospital occupancy,11,5.0,0.22474487139158894,Country_Website,March,2021
Iceland,Sum week hospital occupancy,12,1.0,0.0,Country_Website,March,2021
Iceland,Sum week hospital occupancy,13,3.0,0.0,Country_Website,March,2021
Iceland,Sum week hospital occupancy,14,0.0,0.0,Country_Website,April,2021
Iceland,Sum week hospital occupancy,15,11.0,0.2457309396155174,Country_Website,April,2021
Iceland,Sum week hospital occupancy,16,13.0,0.2574334296829355,Country_Website,April,2021
Iceland,Sum week hospital occupancy,17,21.0,0.04563955259127317,Country_Website,April,2021
Iceland,Sum week hospital occupancy,18,22.0,-0.1674467925981269,Country_Website,May,2021
Iceland,Sum week hospital occupancy,19,10.0,0.10064241629820891,Country_Website,May,2021
Iceland,Sum week hospital occupancy,20,7.0,-0.1339745962155614,Country_Website,May,2021
Iceland,Sum week hospital occupancy,22,3.0,-0.2928932188134524,Country_Website,June,2021
Iceland,Sum week hospital occupancy,23,5.0,0.0,Country_Website,June,2021
Iceland,Sum week hospital occupancy,24,3.0,0.0,Country_Website,June,2021
Iceland,Sum week hospital occupancy,25,2.0,0.0,Country_Website,June,2021
Iceland,Sum week hospital occupancy,26,2.0,0.0,Country_Website,June,2021
Iceland,Sum week hospital occupancy,27,0.0,0.0,Country_Website,July,2021
Iceland,Sum week hospital occupancy,28,0.0,0.0,Country_Website,July,2021
Iceland,Sum week hospital occupancy,29,16.0,0.10408951367381225,Country_Website,July,2021
Iceland,Sum week hospital occupancy,30,68.0,0.2584989506418267,Country_Website,July,2021
Iceland,Sum week hospital occupancy,31,136.0,0.059634022667048425,Country_Website,August,2021
Iceland,Sum week hospital occupancy,32,203.0,0.02638809625703953,Country_Website,August,2021
Iceland,Sum week hospital occupancy,33,168.0,-0.0496772007513091,Country_Website,August,2021
Iceland,Sum week hospital occupancy,34,115.0,-0.06252885791924256,Country_Website,August,2021
Iceland,Sum week hospital occupancy,35,68.0,-0.04447408157528232,Country_Website,August,2021
Iceland,Sum week hospital occupancy,36,46.0,-0.04026439021129735,Country_Website,September,2021
Iceland,Sum week hospital occupancy,37,36.0,0.08447177119769855,Country_Website,September,2021
Iceland,Sum week hospital occupancy,38,40.0,0.0,Country_Website,September,2021
Iceland,Sum week hospital occupancy,39,42.0,-0.023281316138826114,Country_Website,September,2021
Iceland,Weekly new hospital admissions per 100k,06,0.0,0.0,"TESSy COVID-19, national weekly data",February,2020
Iceland,Weekly new hospital admissions per 100k,40,4.39398682902448,0.0,"TESSy COVID-19, national weekly data",October,2020
Iceland,Weekly new hospital admissions per 100k,41,6.31635606672269,0.0,"TESSy COVID-19, national weekly data",October,2020
Iceland,Weekly new hospital admissions per 100k,42,4.66861100583851,0.0,"TESSy COVID-19, national weekly data",October,2020
Iceland,Weekly new hospital admissions per 100k,43,14.5550813711436,0.0,"TESSy COVID-19, national weekly data",October,2020
Iceland,Weekly new hospital admissions per 100k,44,7.41485277397881,0.0,"TESSy COVID-19, national weekly data",November,2020
Iceland,Weekly new hospital admissions per 100k,45,6.04173188990866,0.0,"TESSy COVID-19, national weekly data",November,2020
Iceland,Weekly new hospital admissions per 100k,46,2.7462417681403,0.0,"TESSy COVID-19, national weekly data",November,2020
Iceland,Weekly new hospital admissions per 100k,47,1.09849670725612,0.0,"TESSy COVID-19, national weekly data",November,2020
Iceland,Weekly new hospital admissions per 100k,48,1.09849670725612,0.0,"TESSy COVID-19, national weekly data",November,2020
Iceland,Weekly new hospital admissions per 100k,49,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",December,2020
Iceland,Weekly new hospital admissions per 100k,50,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",December,2020
Iceland,Weekly new hospital admissions per 100k,51,0.82387253044209,0.0,"TESSy COVID-19, national weekly data",December,2020
Iceland,Weekly new hospital admissions per 100k,00,0.0,0.0,"TESSy COVID-19, national weekly data",January,2021
Iceland,Weekly new hospital admissions per 100k,01,0.0,0.0,"TESSy COVID-19, national weekly data",January,2021
Iceland,Weekly new hospital admissions per 100k,02,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",January,2021
Iceland,Weekly new hospital admissions per 100k,03,1.09849670725612,0.0,"TESSy COVID-19, national weekly data",January,2021
Iceland,Weekly new hospital admissions per 100k,04,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",January,2021
Iceland,Weekly new hospital admissions per 100k,05,0.54924835362806,0.0,"TESSy COVID-19, national weekly data",February,2021
Iceland,Weekly new hospital admissions per 100k,06,0.0,0.0,"TESSy COVID-19, national weekly data",February,2021
Iceland,Weekly new hospital admissions per 100k,07,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",February,2021
Iceland,Weekly new hospital admissions per 100k,08,0.0,0.0,"TESSy COVID-19, national weekly data",February,2021
Iceland,Weekly new hospital admissions per 100k,09,0.0,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new hospital admissions per 100k,10,0.0,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new hospital admissions per 100k,11,0.82387253044209,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new hospital admissions per 100k,12,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new hospital admissions per 100k,13,0.0,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new hospital admissions per 100k,14,0.0,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new hospital admissions per 100k,15,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new hospital admissions per 100k,16,1.37312088407015,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new hospital admissions per 100k,17,1.09849670725612,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new hospital admissions per 100k,18,0.54924835362806,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new hospital admissions per 100k,19,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new hospital admissions per 100k,20,0.0,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new hospital admissions per 100k,21,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new hospital admissions per 100k,22,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new hospital admissions per 100k,23,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new hospital admissions per 100k,24,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new hospital admissions per 100k,25,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new hospital admissions per 100k,26,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new hospital admissions per 100k,27,0.0,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new hospital admissions per 100k,28,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new hospital admissions per 100k,29,1.09849670725612,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new hospital admissions per 100k,30,4.11936265221045,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new hospital admissions per 100k,31,7.68947695079284,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new hospital admissions per 100k,32,4.11936265221045,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new hospital admissions per 100k,33,2.47161759132627,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new hospital admissions per 100k,34,2.47161759132627,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new hospital admissions per 100k,35,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new hospital admissions per 100k,36,1.37312088407015,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new hospital admissions per 100k,37,2.47161759132627,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new hospital admissions per 100k,38,1.09849670725612,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new hospital admissions per 100k,39,0.82387253044209,0.0,"TESSy COVID-19, national weekly data",October,2021
Iceland,Weekly new ICU admissions per 100k,08,0.0,0.0,"TESSy COVID-19, national weekly data",February,2021
Iceland,Weekly new ICU admissions per 100k,09,0.0,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new ICU admissions per 100k,10,0.0,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new ICU admissions per 100k,11,0.0,0.0,"TESSy COVID-19, national weekly data",March,2021
